companyid,headline,mostimportantdateutc,keydeveventtypeid,keydeveventtypename,companyname,audiolengthsec,transcriptid,transcriptcomponentid,transcriptcomponenttypename,transcriptpersonname,companyofperson,speakertypename,componentorder,componenttext,word_count,sentiment_value,complexity_value,normalized_sentiment,normalized_complexity
32307.0,"NVIDIA Corporation, Q4 2010 Earnings Call, Feb-17-2010",2010-02-17,48.0,Earnings Calls,NVIDIA Corporation,3360.0,54669.0,4124319.0,Presenter Speech,Michael Hara,,Executives,1,"Before we begin, I would like to remind you that today's call is being webcast live on NVIDIA's Investors Relations website and is also being recorded. A replay of the conference call will be available via telephone until February 24, 2010. And the webcast will be available for replay until our conference call to discuss our financial results for our first quarter of fiscal 2011. The content of today's conference call is NVIDIA's property and cannot be duly reproduced or transcribed without our prior written consent.During the course of this call, we may make forward-looking statements based on current expectations. These forward-looking statements are subject to a number of significant risks and uncertainties, and our actual results may differ materially. For a discussion of factors that could affect our future financial results and business, please refer to the disclosure in today's earnings release, our Form 10-Q for the fiscal period ended October 25, 2009, and the reports on Form 8-K filed with the Securities and Exchange Commission.All of our statements are made as of today, February 17, 2010, based on information available to us today and except as required by law, we assume no obligation to update any such statements. Unless otherwise noted, all references to research market and market-shared numbers throughout the call come from Mercury Research or Jon Peddie Research.During this call, we will discuss non-GAAP financial measures. You can find a reconciliation of these non-GAAP financial measures to GAAP financial measures in our financial release, which is posted on our website. One final note, we have announced the date of our Financial Analyst Day, which is set for April 7. With that, let's begin.GPU demand increased throughout the quarter with GeForce and Quadro revenues going to combine 22% quarter-on-quarter, and 97% over the same quarter a year ago. We were supply-constrained from the beginning to the end of the quarter and expect the condition to persist. We continue to invest to drive market growth at share gain. NVIDIA innovates around the basic PC platform to create differentiated solutions and experiences, and in GeForce, gives the PC great graphics for video games and multimedia.Quadro transforms the PC into a workstation for designers. Adding Tesla will turn the PC server into a supercomputer. ION brings snappy graphics and multimedia to netbooks. And Tegra is filling the mobile computing revolution. Each of our product lines enable a rich experience through architecture and ever-growing composition of software. Momentum for Tesla and CUDA continues at the strong pace ahead of the new Tesla 20. In November, CSIRO [Commonwealth Scientific and Industrial Research Organisation], Australia's premier supercomputer center officially opened a GPU supercomputing cluster. Researchers in Australia will use GPUs to address emerging science that challenges in astronomy, medical imaging and water resource management. The Tesla group also had its biggest show of the year this quarter at Supercomputing '09. The most significant news of Supercomputing '09 was the GPU cluster in Japan that won the prestigious Gordon Bell award. In the category of Price/Performance, a team led by Tsuyoshi Hamada of Nagasaki University, in collaboration with the researchers at the University of Bristol and RIKEN, conducted simulations used to study the evolution of star clusters with unprecedented efficiency. Supercomputing '09 was not a GPU conference, yet 12% of the papers presented and half of the posters used GPUs. 75 booths, which is one out of four featured CUDA, compared to 33 booths and one booth at SC08 and SC07 respectively. HPCwire Readers' and Editors' Choice Awards were presented at the conference, and NVIDIA received an unprecedented five awards.There are now approximately 3,500 CUDA citations on Google Scholar. Nearly 1,000 CUDA videos on YouTube, and 1,000 applications featured on CUDA Zone. Over 300 universities now teach CUDA, up from 40 just 18 months ago, that's a new university teaching CUDA every other day.For Notebook PCs, users face an impossible choice between performance and battery life. GPUs give the PC great graphics and snappiness, but consume more power. That's why we invented Optimus, a powerful combination of software and hardware innovations that provide the performance of discrete graphics while still delivering great battery life. Unlike earlier attempts at hybrid solutions, Optimus is seamless and transparent to the user. Notebookcheck reported, ""We are excited about Optimus, switchable graphic solution will finally grow up and offer to end-users in all laptop classes with distinct advantages."" Engadget stated, ""We've always thought switchable graphics made a lot of sense on laptops, and NVIDIA's new Optimus technology looks like it's going to bring it to the mainstream in a serious way.""Seven models are available now and we expect more than 50 systems will be available by summer. Optimus is unprecedented and unique to NVIDIA. We believe Optimus has the potential to expand the overall footprint for discrete GPUs by increasing the GPU attach rate in the Notebook segment.Mobile computing will be the next personal computer evolution and it's just at the beginning. This was clearly evident at this year's Consumer Electronics Show. The undeniable trend of computing is surely smaller and more mobile. CES will be coming out of that per tablets, and the perfect venue for us to unveil our next-generation Tegra mobile processor. It is the world's first processor for the mobile web, specifically designed for the high-resolution needs of tablets. Tegra combines lightning-quick browsing, streaming 1080p video and Flash 10.1 on acceleration with an immersive 3D user interface and days of battery life. The combination gives tablet access to the whole web, just as if you were at your desk. The entire Internet is an App Store when you have a native web experience. Facebook alone is hosting more than 500,000 applications. And uncompromised browsing experience is what makes Tegra so disruptive. For the typical consumer, a Tegra tablet will meet all of their computing needs in a more convenient form factor that's instant on, always connected and offer days of battery life. OEMs and carriers alike are equally excited about the potential of the tablet platform. NVIDIA, Motorola and Verizon privately demonstrated streaming 1080p video, highlighting the combined capabilities of Tegra and the Motorola 4G wireless modem operating over the Verizon LTE pre-commercial network. We have multiple Next Gen Tegra [Next Generation NVIDIA Tegra] design wins and tablets, smartbooks and smartphones with the first of these expected to ship in Q2. 3D stereo was the other big story at CES. 3D Blu-ray was everywhere and 3D TV is ubiquitous. ESPN announced the first 3D network. NVIDIA has been a pioneering force in 3D stereo, and this was clear at the show, where we took 3D Vision to the next level with 3D Vision Surround. 3D Vision Surround is the world's first consumer multi-display 3D solution. It allows user to expand 3D content across three high-definition monitors or projectors for a truly breathtaking and immersive gaming experience. 3D Vision is a great pit for high-end notebooks. ASUS launched its first 3D notebook at CES with more OEMs following suit in Q2. Over for 420 games now support NVIDIA 3D Vision. SLI defined high-end gaming and we believe that 3D stereo will do it again. We are very excited about Q1, Fermi is in production and we plan to launch many new GPU products in the coming months, but we'll save the details for later.  With that, let me handle the call over to David.",1228,7.0,6.0,0.8888888888888888,0.6
32307.0,"NVIDIA Corporation, Q4 2010 Earnings Call, Feb-17-2010",2010-02-17,48.0,Earnings Calls,NVIDIA Corporation,3360.0,54669.0,4124320.0,Presenter Speech,David White,,Executives,2,"Thanks, Mike. Q4 was another good quarter, driven by an improving PC market and better mix. Revenue was $982.5 million above guidance and up 9%, sequentially marking the fourth consecutive quarter of strong results. GAAP gross margin was 44.7%, significantly higher than guidance, GAAP OpEx was $304.4 million in line with guidance, and GAAP net income was $131.1 million or $0.23 per diluted share.The core GPU business had another strong quarter. Within that, our Desktop GPU business was up 19%, Notebook was up 27% and Workstation Graphics was up 25% in the quarter. Demand was strong but we were again, constrained by supply across the board.Gross margin improved sequentially as a result of several factors. Cost reductions due to yield improvements and reduced waste, favorable mix from our Professional business, better mix within the PC GPU business and increased revenues. Inventories at the end of the quarter were up 19% to $330.7 million. Inventory days on hand was 60 at the end of the quarter. Inventory in the channel remains low at around five weeks.Cash and cash equivalents, marketable securities at the end of the quarter were approximately $1.73 billion, up approximately $94 million from the third quarter. Our outlook for the first quarter of fiscal 2011, revenues expected to be flat, constrained by supply. GAAP gross margin is expected to be in the range of 44% to 45%. GAAP operating expenses are expected to be flat. That concludes our prepared remarks. And with that, we'll now take questions.",249,6.0,5.0,0.8333333333333334,0.5
32307.0,"NVIDIA Corporation, Q4 2010 Earnings Call, Feb-17-2010",2010-02-17,48.0,Earnings Calls,NVIDIA Corporation,3360.0,54669.0,4124321.0,Question and Answer Operator Message,Operator,,Operator,3,[Operator Instructions] And our first question comes from the line of Alex Gauna with JMP Securities.,16,5.0,6.0,0.7777777777777778,0.6
32307.0,"NVIDIA Corporation, Q4 2010 Earnings Call, Feb-17-2010",2010-02-17,48.0,Earnings Calls,NVIDIA Corporation,3360.0,54669.0,4124322.0,Question,Alex Gauna,,Analysts,4,"I was wondering if you could clarify a little bit on your supply constraints statement for the first quarter. I'm assuming that means that you're going to see seasonality in legacy products and you can't get enough of the new to offset it? Or maybe wrap some color around that, please.",51,4.0,6.0,0.7222222222222222,0.6
32307.0,"NVIDIA Corporation, Q4 2010 Earnings Call, Feb-17-2010",2010-02-17,48.0,Earnings Calls,NVIDIA Corporation,3360.0,54669.0,4124323.0,Answer,Jen-Hsun Huang,,Executives,5,"I'm trying to figure out the seasonality question. The seasonality in the PC industry like Q1 is generally a down quarter. And if you look at what most companies have guided, they've guided down sequentially. We're guiding flat, and if we had a sufficient supply to support the ramps of the products that we're going into production with right now, we would guide further up. Our company is currently in a growth phase. There's new products in many new markets, as well as going into a new product generation. And so there's a lot of different reasons why we're expecting to grow. And our suppliers are working as hard as they can for us and their yields are improving. However, we remain constrained.",124,7.0,6.0,0.8888888888888888,0.6
32307.0,"NVIDIA Corporation, Q4 2010 Earnings Call, Feb-17-2010",2010-02-17,48.0,Earnings Calls,NVIDIA Corporation,3360.0,54669.0,4124324.0,Question,Alex Gauna,,Analysts,6,I'd like to get a follow up on your Optimus technology. When are you expecting that to ramp in force in the market? And where do you see the earliest adoption occurring?,33,7.0,6.0,0.8888888888888888,0.6
32307.0,"NVIDIA Corporation, Q4 2010 Earnings Call, Feb-17-2010",2010-02-17,48.0,Earnings Calls,NVIDIA Corporation,3360.0,54669.0,4124325.0,Answer,Jen-Hsun Huang,,Executives,7,"Optimus is going to show up in Notebooks and it's designed for Notebooks. And you should expect to see it starting to ship in the April timeframe, I think will be the first laptop. And then it'll just start ramping about 50 models or so. And we're getting new models as we speak, and we'll run throughout the year.",60,6.0,5.0,0.8333333333333334,0.5
32307.0,"NVIDIA Corporation, Q4 2010 Earnings Call, Feb-17-2010",2010-02-17,48.0,Earnings Calls,NVIDIA Corporation,3360.0,54669.0,4124326.0,Question and Answer Operator Message,Operator,,Operator,8,Our next question comes from the line of Suji De Silva with Kaufman Brothers.,14,3.0,6.0,0.6666666666666666,0.6
32307.0,"NVIDIA Corporation, Q4 2010 Earnings Call, Feb-17-2010",2010-02-17,48.0,Earnings Calls,NVIDIA Corporation,3360.0,54669.0,4124327.0,Question,Suji De Silva,,Analysts,9,Can you guys help us understand what the impact was in the quarter from the constraint and perhaps in the guidance as well just to get a sense. I'm trying to understand where the 40 nanometer constraints come off at some point?,42,-3.0,6.0,0.3333333333333333,0.6
32307.0,"NVIDIA Corporation, Q4 2010 Earnings Call, Feb-17-2010",2010-02-17,48.0,Earnings Calls,NVIDIA Corporation,3360.0,54669.0,4124328.0,Answer,Jen-Hsun Huang,,Executives,10,"Well, it's hard to figure out exactly how much we're constrained by. It's probably on the order of a hundred million, a couple of hundred million dollars. But the big picture is that 40 nanometer supply is constrained for the world. You know that the market snapped back a lot more quickly than people expected in the beginning of the year. And it surely appears that Windows 7 is doing very well, and I think it surely appears on top of that, that GPU adoption is increasing. People are -- we've always believed that, as you know -- that we think that more and more people are enjoying their PC experience with GPUs, and more and more PC manufacturers recognize the benefits of adding GPU to their system. And so, we're seeing a pretty strong demand across the board whether it's Desktop PCs or Notebook PCs. We're seeing increased demand in our Workstation business. And on top of that, we're in the process of ramping a new architecture called Fermi that everybody is really excited about. And Fermi is going to sweep across GeForce, and our Quadro business and across our Tesla business. And so we just have a lot of growth drivers going right now and we can surely use more supply.",213,7.0,6.0,0.8888888888888888,0.6
