companyid,headline,mostimportantdateutc,keydeveventtypeid,keydeveventtypename,companyname,audiolengthsec,transcriptid,transcriptcomponentid,transcriptcomponenttypename,transcriptpersonname,companyofperson,speakertypename,componentorder,componenttext,word_count,sentiment_value,complexity_value,normalized_sentiment,normalized_complexity
32307.0,"NVIDIA Corporation, Q4 2011 Earnings Call, Feb 16, 2011",2011-02-16,48.0,Earnings Calls,NVIDIA Corporation,3494.0,113245.0,7584032.0,Presentation Operator Message,Operator,,Operator,0,"Good afternoon, my name is Philip, and I will be your conference operator today. At this time, I would like to welcome everyone to the NVIDIA Earnings Conference Call. [Operator Instructions] Mr. Hara, you may begin your conference.",38,7.0,3.0,0.8888888888888888,0.3
32307.0,"NVIDIA Corporation, Q4 2011 Earnings Call, Feb 16, 2011",2011-02-16,48.0,Earnings Calls,NVIDIA Corporation,3494.0,113245.0,7584033.0,Presenter Speech,Michael Hara,,Executives,1,"Thank you, Philip. Good afternoon, and welcome to NVIDIA's conference call for the fourth quarter of fiscal 2011. With me on the call today are from NVIDIA are Jen-Hsun Huang, President, Chief Executive Officer; and David White, Chief Financial Officer. After our prepared remarks, we will open up the call to question-and-answer session. Please limit yourself to one initial question with one follow-up question.
Before we begin, I would like to remind you that today's call is being webcast live on NVIDIA's Investor Relations website and is also being recorded. A replay of the conference call will be available via telephone until February 23, 2011, and the webcast will be available for replay until our conference call to discuss our financial results for our first quarter fiscal 2012. The content of today's conference call is NVIDIA's property and cannot be reproduced or transcribed without our prior written consent.
During the course of this call, we may make forward-looking statements based on current expectations. These forward-looking statements are subject to a number of significant risks and uncertainties, and our actual results may differ materially. For a discussion of factors that could affect our future financial results and business, please refer to the disclosure in today's earnings release, our Form 10-Q for the fiscal period ended October 31, 2010, and the reports we may file from time to time on Form 8-K filed with the Securities and Exchange Commission.
All our statements are made as of today, February 16, 2011, based on information available to us as of today and that except as required by law, we assume no obligation to update any such statements. Unless otherwise noted, all references to market research and market share numbers throughout the call come from Mercury Research or Jon Peddie Research.
I would also like to remind everyone about our upcoming financial analyst day on March 8, taking place at our headquarters in Santa Clara. If you are interested in attending, you can register on our Investor Relations website. With that, let's begin.
Last month, NVIDIA and TSMC shipped our 1 billionth GeForce GPU. This milestone is less than 12 years in the making, and over that period of time, the complexity of the GPU has increased more than 1,000x. Having advanced from being a fixed-function graphics accelerator to one of the most powerful programmable computing devices in the world, the GPU is enabling enormous progress in computers ranging from smartphones and tablets to PCs and game consoles to work stations and supercomputers. And in that time, the GPU has become the defining technology for every platform that uses it. Our new $1.5 billion cross-licensing agreement with Intel underscores the growing importance of the GPU to the future of personal computing as well as to the expanding markets for mobile and cloud computing.
Heading into the year, we have one of the best lineups of GPUs in the company's history. The GTX 580 remains in the top spot as the fastest DX11 GPU for enthusiast gamers. We extended our DX11 technology leadership with the launch of the GTX 570 and the GTX 560 Ti, heralded by reviewers as category leaders for the $349 and $249 core gamer price segments. Our GTX product stack is the gamers' choice and the results show. For the second consecutive quarter, our desktop standalone GPU share grew, increasing from 59% in Q3 to 61% in Q4, with higher share gains in the performance and enthusiasts segments. 
And aside from our expectation to continue to gain share, there are several big events this year that can be catalysts for growth. First, Intel's Sandy Bridge is the best gamer CPU in a long time. And with the SLI motherboards from Intel, ASUS, Gigabyte and others, along with the new GTX 560 Ti, it offers gamers a perfect opportunity to upgrade their PC.  Second, great games drive GeForce GTX sales. And this year, we expect to see a number highly anticipated games such as Crysis 2, Battlefield 3, Duke Nukem Forever, Portal 2 and Diablo III. And third, 3D Vision is all about enjoying games at a whole new level. Driven by great new 3D Vision licensed products such as Acer's new 27-inch 3D Vision panel and Dell's XPS 17-inch 3D Vision notebook, we expect the 3D Vision to grow 200% this year. NVIDIA's 3D Vision content ecosystem is the largest in the industry, with support for over 500 video games, Blu-ray movies and our new 3D Web portal, 3dvisionlive.com, which offers a wealth of streaming video and photographs.
In notebooks, we announced a record number of design wins for the Intel Sandy Bridge platform. More than 200 new notebook models will feature our new GeForce 500M Series GPUs. Adding GeForce is one of the best ways for OEMs to differentiate PCs with premium capabilities versus the basic platforms based on Intel's graphics. Unlike basic graphics integrated into Sandy Bridge CPUs, GeForce GPUs provide advanced features and increased compatibility for latest PC games, including those based on DX11.
Tesla achieved over $100 million in revenue in fiscal 2011. It’s becoming conventional wisdom in technical computing that parallel processing delivers the highest performance as well as being the most energy efficient and cost-effective. The world's greatest petaflops and supercomputers are built with Tesla GPUs. The Green500 list for the world's most energy-efficient supercomputers revealed that Tsubame 2.0 from the Tokyo Institute of Technology was ranked number two and was the only petaflop system in the top 10. Three other Tesla-based systems made the top 10 along with the systems in 11th, 12th and 13th spots. During the quarter, HP, Dell and IBM all entered into production with their Tesla-powered servers. With the sales and market of the world's largest enterprise sales force engaged, we look forward to accelerating the adoption of Tesla. Technical computing servers enterprised in the cloud represents a multibillion dollar growth opportunity for Tesla.
CES was the coming-out party for our Tegra 2 customers. Motorola, LG, Acer, ASUS and Toshiba all announced their flagship smartphones and tablets with tremendous industry acclaim at CES. The MOTOROLA XOOM with Android 3.0 won overall Best of Show. And the ATRIX won Best of Show in the smartphone category. And LG began shipment of the Optimus 2X in Korea in January. At CES, we also unveiled our long-term processor initiative, codenamed Project Denver, to develop custom CPU cores based on the ARM architecture. This initiative is focused on NVIDIA's CPU running the ARM instruction set, which will be fully integrated in the same chip as the NVIDIA GPU. It will target personal computers, servers and supercomputers.
In addition to Audi, which we have enjoyed a deep partnership since 2004, we announced two new partnerships at CES with BMW North America and Tesla Motors that will put NVIDIA processors in navigation and vehicle information systems across all next-generation BMW cars worldwide and the Tesla Roadster and Model S, respectively.
In this week at the Mobile World Congress, Samsung joined our marquee list of customers announcing their Galaxy Tab 10.1 and their plans for a next-generation Tegra 2 superphone. LG also officially announced the new Optimus pad, which will be the G-Slate for T-Mobile. A highlight at MWC was the demonstration of Kal-El, the world's first mobile quad core processor. Kal-El, our next-generation Tegra SOC, which features a new 12-core NVIDIA GPU, provides 5x the performance of Tegra 2. We're beginning to sample Kal-El to strategic partners. And based on our competition announcements, we believe we are at least a year ahead of them. We are targeting to deliver Kal-El in tablets and smartphones later this year.
Our strategy with Tegra is to utilize our deep expertise in IP and computing to create processors for the mobile computing revolution. We designed Tegra to be the most advanced processor for mobile applications and to target the tablet segment, which is expected to be approximately 208 million units by 2014 and the smartphone segment, which is growing at a compounded 19% annual growth rate to approximately 600 million units in five years as estimated by the Gartner Group. And now with Microsoft's announcements, Tegra can directly access the Windows PC market.
Heading into Q1, our primary focus is to continue to ramp both our GeForce on Sandy Bridge and Tegra 2 customers into production. More importantly, our results are beginning to tell the bigger story about NVIDIA's transformation. Even as we are expanding our leadership in digital computing, our investments in Tegra, Tesla and Project Denver put us at the center of the two most disruptive revolutions happening with mobile and cloud computing. We have never been more optimistic about our growth opportunities.
With that, let me turn the call over to David.",1454,7.0,6.0,0.8888888888888888,0.6
32307.0,"NVIDIA Corporation, Q4 2011 Earnings Call, Feb 16, 2011",2011-02-16,48.0,Earnings Calls,NVIDIA Corporation,3494.0,113245.0,7584034.0,Presenter Speech,David White,,Executives,2,"Thanks, Mike. Revenue for the fourth quarter was $886.4 million, up 5% sequentially. Gross margin of 48.1% was a record for the second consecutive quarter. It was at the high end of our range, primarily as a result of richer GPU product mix than we had expected at the beginning of the quarter. GAAP OpEx was $247 million. This includes the Intel settlement of $57 million. Without it, our R&D and SG&A costs would have been a combined $304 million, in line with our estimates. Combined, these results generated a GAAP net income of $171.4 million (sic) [$171.7 million] or $0.29 per diluted share. 
Revenue by business segment was as follows: our GPU business was up 5.5%; our MCP revenue was down significantly as we entered into the final phase of that business, but this was more than offset by strong growth in desktop and notebook discrete. Our Professional business was down slightly. Quadro was down, but this was almost completely offset by strong growth in Tesla. And our Consumer business was up despite a seasonally down console business thanks to a strong Tegra customer ramps.
Turning to the balance sheet. Our focus on inventory reduction continue to make progress as we were able to reduce it by another 8.5% to $345.5 million. Channel inventory was at or below expectations. These results, together with receipt of our first payment from Intel, allowed us to report cash balances of approximately $2.5 billion. 
Our outlook for the first quarter of fiscal 2012 is as follows: revenue is expected to be up 6% to 8% from the fourth quarter; GAAP gross margin is expected to be 48.5% to 49.5%; GAAP operating expenses are expected to be approximately $327 million; GAAP tax rate is expected to be between 16% and 18%.
That includes our prepared remarks. And with that, we'll now take questions.",309,7.0,6.0,0.8888888888888888,0.6
32307.0,"NVIDIA Corporation, Q4 2011 Earnings Call, Feb 16, 2011",2011-02-16,48.0,Earnings Calls,NVIDIA Corporation,3494.0,113245.0,7584035.0,Question and Answer Operator Message,Operator,,Operator,3,[Operator Instructions] Your first question is from the line of Uche Orji. [UBS],13,3.0,6.0,0.6666666666666666,0.6
32307.0,"NVIDIA Corporation, Q4 2011 Earnings Call, Feb 16, 2011",2011-02-16,48.0,Earnings Calls,NVIDIA Corporation,3494.0,113245.0,7584036.0,Question,Uche Orji,,Analysts,4,"Let me just start out by asking you, what's going on with desktop GPU ASPs? They were up significantly from the way we're looking at it. Is this a combination of seasonality or channel feel? And is this sustainable? That's my first question.",43,6.0,7.0,0.8333333333333334,0.7
32307.0,"NVIDIA Corporation, Q4 2011 Earnings Call, Feb 16, 2011",2011-02-16,48.0,Earnings Calls,NVIDIA Corporation,3494.0,113245.0,7584037.0,Answer,David White,,Executives,5,"Well, it's fairly mix. I mean, we launched three new products at the top of our product lineup, as Mike talked about in his comments. And those are all higher ASPs for the company. So they drove not only ASPs for us, but they also drove margin for us.",49,7.0,6.0,0.8888888888888888,0.6
32307.0,"NVIDIA Corporation, Q4 2011 Earnings Call, Feb 16, 2011",2011-02-16,48.0,Earnings Calls,NVIDIA Corporation,3494.0,113245.0,7584038.0,Question,Uche Orji,,Analysts,6,"All right. One more question I wanted to ask you, at Mobile World Congress, it seems like everyone is racing -- and this is for Mike, there's a race to launch quad core. And first of all, congratulations on the success you've had with Tegra 2. But the question I have on quad core is, first of all, is there enough application now to take advantage of this level of power that you are bringing in at the end of this year? And then secondly, do you need 28 nanometers to make this profitably? Can you talk about the economics of that? That's my second question.",106,6.0,7.0,0.8333333333333334,0.7
32307.0,"NVIDIA Corporation, Q4 2011 Earnings Call, Feb 16, 2011",2011-02-16,48.0,Earnings Calls,NVIDIA Corporation,3494.0,113245.0,7584039.0,Answer,David White,,Executives,7,"Uche, I'll let Jen-Hsun answer that question. How is that?",10,5.0,3.0,0.7777777777777778,0.3
32307.0,"NVIDIA Corporation, Q4 2011 Earnings Call, Feb 16, 2011",2011-02-16,48.0,Earnings Calls,NVIDIA Corporation,3494.0,113245.0,7584040.0,Question,Uche Orji,,Analysts,8,Sure.,1,2.0,5.0,0.6111111111111112,0.5
32307.0,"NVIDIA Corporation, Q4 2011 Earnings Call, Feb 16, 2011",2011-02-16,48.0,Earnings Calls,NVIDIA Corporation,3494.0,113245.0,7584041.0,Answer,Jen-Hsun Huang,,Executives,9,"Uche, let's see, quad core. It is the case that several of our competitors announced quad core products that will be sampled next year and potentially go into production the year after. At Mobile World Congress, we demonstrated Kal-El, and there were quite a few systems on-hand for demonstrating all aspects of  Kal-El, whether it was extreme high-definition video, it has the ability to support very high definition displays. The overall horsepower and computational capability of Kal-El is about 5x the performance of Tegra 2 and has some really exciting new technologies for extremely low-power operations even though we have four CPUs inside our Kal-El processor. These are all the breakthroughs that we have demonstrated at Mobile World Congress. Whereas some of the competitors seemed panicked to announce something on their PowerPoint slides, we tend to announce the product when we're actually sampling to customers. And in the case of Kal-El, we're now sampling to our strategic partners and our intention is to go to production this year. With respect to the importance of quad core, obviously, quad core is incredibly important otherwise it wouldn't be on all of the suppliers' road maps. We were the first in the world to announce and ship dual core. During that time, a lot of people asked us about that, and now it's quad core. If you think about the tablet or mobile device applications, you'll realize that very quickly it's multitasking. You're multitasking whether you're streaming music, while you're reading a book or you're playing game and you're being connected to other players in a multiplayer environment or you do physics processing while you're playing a game. One of the most delightful parts of the game that people like these days, whether it's Angry Bird or others, it's just the realistic physics that it does. And the way that the bricks and the buildings fall apart are physically real, and you're going to see more and more of that type of capability over time. And so whether it's multitasking, whether it's image processing for very high-quality camera effects, browsing, multitasking, those type of applications are all very, very intensive users of multi GPU cores. And the last thing is it's actually logical and completely intuitive if you think about it, but four CPU cores working less hard consumes less energy than one CPU core or two CPU cores working their butt off. And that's the reason why if you look at the PC industry, what people have said about the PC hitting the brick wall and hitting the power wall. Remember when CPUs were cranking at extreme high frequencies, those are just bad ideas. Brute forcing CPU design and overclocking it and causing it to run extremely fast is just not a very good idea. It makes a lot more sense to run at the natural frequencies of the semiconductor process and utilize all kinds of parallels and ideas. In the case of CPUs, we have four cores. In the case of a GPU, we have 12 cores. Using parallelism is the most efficient and also the highest performance approach to computing that we know.",523,6.0,7.0,0.8333333333333334,0.7
