companyid,headline,mostimportantdateutc,keydeveventtypeid,keydeveventtypename,companyname,audiolengthsec,transcriptid,transcriptcomponentid,transcriptcomponenttypename,transcriptpersonname,companyofperson,speakertypename,componentorder,componenttext,word_count,sentiment_value,complexity_value,normalized_sentiment,normalized_complexity
251230.0,"Applied Materials, Inc., Q1 2013 Earnings Call, Feb 13, 2013",2013-02-13,48.0,Earnings Calls,"Applied Materials, Inc.",3683.0,415948.0,19623031.0,Presentation Operator Message,Operator,,Operator,0,"Welcome to the Applied Materials Earnings Conference Call. [Operator Instructions] As a reminder, this conference is being recorded today, February 13, 2013. Today's call contains forward-looking statements, which refer to the company's views of its market, industry trend, opportunities and business outlook. These statements are subject to known and unknown risks and uncertainties that could cause actual results to differ materially from those expressed or implied, and they should be interpreted in that light. Information concerning the risk factors is contained in the company's SEC filings, including Form 10-K for the fiscal year ended October 28, 2012. Today's call also includes non-GAAP financial measures. Reconciliations to GAAP measures are contained in today's earnings release and financial filings available on the Investor page of the website, appliedmaterials.com.
I would now like to turn the conference over to Michael Sullivan, Vice President of Investor Relations. Please go ahead, sir.",147,-3.0,6.0,0.3333333333333333,0.6
251230.0,"Applied Materials, Inc., Q1 2013 Earnings Call, Feb 13, 2013",2013-02-13,48.0,Earnings Calls,"Applied Materials, Inc.",3683.0,415948.0,19623032.0,Presenter Speech,Michael Sullivan,,Executives,1,"Thank you, Pia, and good afternoon. Joining me today are Mike Splinter, our Chairman and CEO; Gary Dickerson, our company's President; and George Davis, our Chief Financial Officer.
Today, we'll discuss the results for our first quarter ended January 27. You can find a copy of our earnings release on our website, appliedmaterials.com, where you'll also find our quarterly financial highlights presentation, which provides additional details.
Before we begin, I'd like to share a calendar announcement. Applied plans to hold its next Investor and Analyst Meeting on Monday, July 8, in Santa Clara, California. We hope to see many of you here at our headquarters for the event.
And now let me turn the call over to Mike Splinter.",119,6.0,4.0,0.8333333333333334,0.4
251230.0,"Applied Materials, Inc., Q1 2013 Earnings Call, Feb 13, 2013",2013-02-13,48.0,Earnings Calls,"Applied Materials, Inc.",3683.0,415948.0,19623033.0,Presenter Speech,Michael Splinter,,Executives,2,"Thanks, Mike, and good afternoon, everyone. Applied's first quarter of fiscal 2013 largely played out as we had expected. Thanks to solid execution and disciplined management of discretionary spending, we delivered $0.06 of non-GAAP earnings per share, which represented the high end of our outlook.
Overall, I am pleased with how we navigated the bottom of this industry investment cycle. And with our semiconductor orders up over 80% in the first quarter, we are more optimistic about the potential of our markets this year.
Implementation of the restructuring plan we outlined in the fall is progressing well. The actions we are taking include permanent shifts in the cost basis of the company, as well as a substantial reduction in our solar investments.
By re-prioritizing our spending, we are able to strengthen customer-facing technical resources and accelerate product development programs. This supports our strategic priorities to expand our share in wafer fab equipment and drive profitable long-term growth in display and solar.
Now let me provide an overview of our markets. Global demand for mobile products remains strong, and we expect year-on-year growth of around 35% for smartphones and 55% for tablets. Growth at this level will support solid investment by the foundries, and we believe these customers will represent around 45% of wafer fab equipment spending in 2013.
Mobile devices are also driving demand for NAND flash memory. However, some of the growth in this market is being suppressed by lower-end smartphone and tablet models that are specifically tailored for emerging markets and equipped with less onboard memory.
Overall, NAND is growing, and we believe that bit growth rates will be in the range of 50% for 2013, which is sufficient to support investment in new capacity by the second half of the year. Our development teams are working closely with customers on 3D NAND technology. And when this inflection occurs, it will drive an additional investment cycle by memory manufacturers.
The PC market looks to be relatively flat this year, as touch-enabled hybrid models blur the lines between traditional laptops and tablets, there's a potential upside to this scenario.
For the time being, we remain cautious about logic investment, expecting to see a modest increase in spending relative to 2012, primarily due to the timing of factory buildouts.
DRAM prices are starting to rise. However, we still anticipate DRAM investment remaining at low levels, with spending limited to technology conversions.
In recent weeks, there have been some positive announcements from our largest customers. As a result, we now believe the 2013 wafer fab equipment will be flat to down 10%, relative to 2012 spending of around $30 billion.
In order to reach the high end of the range, we'll need to see investment from a broader base of logic and foundry customers in the second half of the year, as well as an uptick in NAND investment.
We believe that we can outgrow wafer fab equipment in 2013, with share gains driven by strong demand for our transistor products, combined with application wins and inspection, and a customer spending mix that's favorable to Applied Materials.
In Display, there is sense of a renewed excitement in the TV market, with 60-inch and larger models reaching attractive price points and the introduction of new 4K resolution. Following a 2-year period of capacity digestion, we expect investment in new display factories to resume in the second half of the year.
Customers are still cautious and the timing of their factory builds will largely depend on their confidence in the macro environment. Orders for equipment to manufacture touch panels and high-performance mobile screens remain healthy, and production is moving to larger substrate sizes, particularly Gen 6.
In solar, end markets continue to grow at between 10% and 20% annually, and it looks like overall 2012 installations ended the year at around 31 gigawatts. However, conditions within the supply chain remain extremely challenging, with consolidation and rationalization of manufacturing capacity happening more slowly than we had anticipated.
Our approach in solar is to be prudent. We are taking additional steps to scale back our investment until there are clear indications that the market conditions are improving.
Before I hand the call over to Gary, I'd like to take this opportunity to wish George every success in his new role at Qualcomm and thank him on behalf of every one at Applied for all the contributions he has made to our company during the past 13 years. We are in the process of selecting a successor from a strong pool of internal and external candidates, and we expect to appoint a new CFO in the coming weeks.
Now let me hand the call over to Gary for additional comments about our business and strategic priorities. Gary?",791,6.0,7.0,0.8333333333333334,0.7
251230.0,"Applied Materials, Inc., Q1 2013 Earnings Call, Feb 13, 2013",2013-02-13,48.0,Earnings Calls,"Applied Materials, Inc.",3683.0,415948.0,19623034.0,Presenter Speech,Gary Dickerson,,Executives,3,"Thanks, Mike. I would also like to wish George well in his new position at Qualcomm and thank him for everything he has done to help get Applied to the position of financial strength that we enjoy today.
As Mike outlined, the expected levels of capital investment by our semiconductor and display customers provide a solid foundation for the year ahead. Also, major trends within these markets create great opportunities for Applied to extend our leadership in precision materials engineering and grow faster than the markets themselves.
The most important component of our strategy for profitable growth is to increase our share of wafer fab equipment. In Q1, we built momentum for market share gains by winning several new development tool of record positions at the 20-nanometer node and converted a number of existing positions into volume orders.
Demand for better mobile products is driving innovation, and we are seeing major inflections in device technology and the introduction of many new materials, as customers strive to differentiate themselves with extended battery life, low power and higher performance products.
These inflections are enabled by precision materials engineering applications, including precision films, material removal, material modification and interface engineering. This is where Applied has clear technology and market leadership and will be a major factor in driving our growth in wafer fab equipment share.
Over the past 3 months, we've been implementing important organizational changes to strengthen our teams and redeploy funding to accelerate our highest impact growth programs. We have restructured our workforce. We have scaled back our investment in solar. And we have carried out an extensive review of our R&D portfolio, stopping programs where we believe we didn't have valuable, sustainable differentiation and increasing funding for programs where we do.
As a result, we are shifting approximately $200 million to key strategic priorities that drive profitable growth. Our strategy is to focus on allocating the appropriate level of investment to market segments where we believe we can achieve a leadership position. This means ramping investment in some areas, while reducing or eliminating investment in others. On an ongoing basis, we will look at every aspect of our business through the lens of profitable growth and prioritize every dollar toward our best opportunities.
One area where we are investing is in field technical resources to upgrade the interfaces between customers and our R&D teams. By strengthening our field technical teams, we will build stronger customer relationships and ensure we are the company our customers seek out first to solve their highest value device performance and yield challenges.
In addition, we have combined the best product development practices across the company. And to date, we have trained 35 development teams in their application. This is improving our ability to define winning products and increasing the velocity of our development process.
Let me now provide an update for each of our businesses. In Semiconductor, technology inflections that enable lower leakage transistors, low-resistance interconnects and advanced patterning are expanding our markets and providing a catalyst to grow our share. Our market leadership in the overall transistor module, combined with the most significant transistor device technology changes in the last 10 years, creates a great opportunity for Applied Materials.
As foundry customers add capacity for the 28-nanometer node and start to ramp 20-nanometer technology, capital intensity is rising in the areas where Applied has the best technology and is a leader. As a result, we expect the strong 2012 performance that we demonstrated in our front-end products, implant and PVD businesses to continue in 2013.
In addition, the adoption of new epitaxy steps and advanced foundry technology nodes will enable us to further grow our Epi business. We achieved important milestones in our first quarter, winning development and production tool of record selections at our top 3 customers.
The past 2 years have been a challenging period for our CMP business and lost market share in 2012 due to an unfavorable customer spending mix. Significant improvements to our latest generation tool delivers a clear architectural advantage for advanced nodes, and we expect to start recapturing share in 2013.
Inspection represents an attractive growth driver for Applied, and I am pleased with the progress our team is making. We had very strong customer pull for our wafer inspection and review products last year, and we believe foundry and logic wins for our Brightfield tools will translate into continued momentum in 2013.
In Etch, we are focusing on key technology inflections in market segments where we believe we have opportunities to deliver technology with sustainable differentiation. With recent new application wins in logic, foundry and NAND flash, we are starting to demonstrate positive momentum.
Turning to Display. Larger TV sizes and 4K ultra-high definition are important trends that create opportunities for us to increase share. These trends drive larger panels and smaller pixels that increase the value of the device performance and yield advantages of our technology.
As 60-inch and larger TVs become a higher percentage of the market, we anticipate more manufacturers will move to Gen 10 substrates. This transition is an important inflection that plays to Applied's advantage and will enable us to leverage our leadership in particles and uniformity to gain market share in PVD and extend our leadership in CVD.
As we have previously announced, we have taken actions in EES to reduce our costs and restructure the organization. We continue to monitor industry conditions closely. And based on our current market view, we decided to further lower our spending beyond the levels discussed in the last earnings call.
By the end of this fiscal year, our goal is to reduce EES operating expenses to a run rate below $25 million per quarter. We continue to invest where we can provide differentiated technology to enable higher cell efficiencies and lower cost per watt and remain confident that this business can deliver long term profitable growth for Applied.
In summary, we are optimistic about our opportunities for the year ahead, and we are confident that the strategy we are executing will drive profitable growth. We are focused on growing our share of wafer fab equipment and have strong momentum.
We are making prudent investments in display and solar, and we continue to strengthen the organization in areas that are critical to our success.
Let me now hand the call over to George for further details on our performance. George?",1066,7.0,6.0,0.8888888888888888,0.6
251230.0,"Applied Materials, Inc., Q1 2013 Earnings Call, Feb 13, 2013",2013-02-13,48.0,Earnings Calls,"Applied Materials, Inc.",3683.0,415948.0,19623035.0,Presenter Speech,George Davis,,Executives,4,"Thank you, Gary, and good afternoon to everyone on the call today. To begin, I would like to thank Mike and Gary for their good wishes and partnership. I would also like to thank Applied's employees, investors and the analyst community for the opportunity to have worked with you. For more than a decade, it has been my privilege to work with some of the best and brightest minds in the industry. And finally, I am very proud of the finance team at Applied Materials.
Now I will cover our financial results for the first fiscal quarter of fiscal 2013. Orders increased 44% from the prior quarter to $2.1 billion, led by strong demand for semiconductor and display equipment. Our backlog increased 31% to $2.1 billion, and our book-to-bill ratio increased to 1.3.
Net sales of $1.6 billion were at the high end of our outlook due to stronger-than-expected performance in SSG. Non-GAAP gross margin was 39.8%, up 1.4 points sequentially despite lower revenue, driven by a higher mix of SSG revenue and lower inventory reserves.
Total non-GAAP operating expenses were $514 million. Excluding certain favorable items, our non-GAAP operating expense would have been approximately $535 million, in line with our guidance.
In Q2, we expect non-GAAP operating expense to increase to $560 billion, plus or minus $10 million, reflecting the absence of holiday shutdown savings of $15 million, along with increased investment in SSG, partially offset by increased savings from our various cost reduction programs.
For the year, we continue to expect non-GAAP operating expenses to be roughly $2.2 billion, essentially unchanged from 2012. This includes a sizable increase in growth funding for SSG, enabled by operating cost improvements related to the workforce reductions announced in October, the EES restructuring and the integration of Varian.
Our non-GAAP effective tax rate was 24.2%, and we now expect a rate of 24% to 26% for the year, an improvement of 1 point from our previous estimate, primarily from the benefit of the R&D tax credit.
Non-GAAP earnings per share of $0.06 were at the high end of the target range, led by strong SSG performance and lower operating expenses. The cost to date of the workforce reduction program announced in October is $110 million. We now expect the total cost to be in the range of $120 million to $160 million, below the original estimate of $180 million to $230 million. The primary reasons for the change in estimate are lower relative participation levels in the voluntary retirement program and a reduced estimate of the final cost of benefits.
We expect annual savings and headcount reductions to be within the ranges originally provided. Cash from operations was approximately $16 million, reflecting lower revenue levels, severance payments related to workforce reductions and the timing of annual variable compensation payments. We expect cash from operations to trend back in line with historical performance over the remainder of the year.
Cash and investments ended the quarter at $2.8 billion, a sequential decline of $177 million. Our capital allocation priorities continue to be: Investing in attractive opportunities in our core businesses; increasing the dividend in line with the growth of the business; and utilizing share repurchases as the preferred means of returning excess cash.
Next I will comment on our segment results as compared to the prior quarter. SSG orders were up 84% to $1.4 billion, driven by foundry and well above our outlook of up more than 25%. 74% of the orders were from 3 customers, reflecting the concentration of investments in Q1 and our increasing momentum at the largest customers.
Net sales increased 11% to $969 million, just above the high end of our outlook, with an increase in foundry, partially offset by lower NAND revenue. Again, we saw a very high concentration, with 75% of revenue from our top 3 customers. SSG's non-GAAP operating margin grew to 18.6%.
In AGS, orders were down 6% to $544 million. Net sales were down 24% to $471 million, near the low end of our outlook. Excluding the thin-film solar line recognized in the fourth quarter, net sales would have been down 12%.
The revenue decline reflected tight customer spending controls, as wafer starts and overall utilization rates trended lower for the second consecutive quarter. Non-GAAP operating margin declined to 19.3%.
In Display, orders increased 66% to $138 million, reflecting ongoing mobility investments and the beginning of a resurgence in TV equipment orders. We continue to be optimistic for further TV and mobile equipment order strength in the second half.
Net sales in the quarter were $87 million, in line with our outlook, with the vast majority of revenue from mobile display systems. Non-GAAP operating margin grew to 5.7%, demonstrating the group's focus on remaining profitable in a low revenue environment.
In EES, orders were $68 million, primarily due to strength in our web equipment business, while solar equipment orders remained depressed, due to ongoing overcapacity issues for our customers. Net sales were $46 million, in line with our outlook. EES had a non-GAAP operating loss of $44 million. We are on track to reduce the quarterly run rate for non-GAAP operating expense to below $30 million by the end of Q2, a 20% reduction from Q1 levels.
Now I would like to turn the call back over to Mike for our Q2 outlook. Mike?",889,7.0,6.0,0.8888888888888888,0.6
251230.0,"Applied Materials, Inc., Q1 2013 Earnings Call, Feb 13, 2013",2013-02-13,48.0,Earnings Calls,"Applied Materials, Inc.",3683.0,415948.0,19623036.0,Presenter Speech,Michael Splinter,,Executives,5,"Thanks, George. As we look forward to our second quarter, net sales from our Semiconductor business should be up 20% to 35%. We expect orders to remain strong, approximately at Q1 levels.
Net sales in AGS are expected to be flat to up 10%, reflecting a gradual recovery in wafer starts and utilization levels as the year progresses.
We expect net sales in Display to be flat to up 25%. Orders are expected to increase by more than 20% with the start of TV capacity additions and continued strength in mobility.
Net sales in EES are expected to be approximately flat, remaining at low levels. Overall, we expect net sales for the company to be up 15% to 25%, and our non-GAAP earnings per share to be in the range of $0.09 to $0.15.
Now let me open the call for questions. Mike?",143,7.0,6.0,0.8888888888888888,0.6
251230.0,"Applied Materials, Inc., Q1 2013 Earnings Call, Feb 13, 2013",2013-02-13,48.0,Earnings Calls,"Applied Materials, Inc.",3683.0,415948.0,19623037.0,Presenter Speech,Michael Sullivan,,Executives,6,"Thank you, Mike. [Operator Instructions] Pia, let's please begin.",9,2.0,3.0,0.6111111111111112,0.3
251230.0,"Applied Materials, Inc., Q1 2013 Earnings Call, Feb 13, 2013",2013-02-13,48.0,Earnings Calls,"Applied Materials, Inc.",3683.0,415948.0,19623038.0,Question and Answer Operator Message,Operator,,Operator,7,[Operator Instructions] The first question will come from Terence Whalen with Citi.,12,6.0,4.0,0.8333333333333334,0.4
251230.0,"Applied Materials, Inc., Q1 2013 Earnings Call, Feb 13, 2013",2013-02-13,48.0,Earnings Calls,"Applied Materials, Inc.",3683.0,415948.0,19623039.0,Question,Terence Whalen,,Analysts,8,"The first question that I have is related to a comment that you made about -- you see foundry spending being about 45% of WFE. I believe in the comment that you made. As I look at sort of the order profile, it looks like foundry was close to 3/4 of your orders. So my question is, how do you see the transition from a more foundry dominated order environment to a memory order environment? How do you see that evolving and handing off throughout the middle to later part of the year?",93,7.0,5.0,0.8888888888888888,0.5
251230.0,"Applied Materials, Inc., Q1 2013 Earnings Call, Feb 13, 2013",2013-02-13,48.0,Earnings Calls,"Applied Materials, Inc.",3683.0,415948.0,19623040.0,Answer,Michael Splinter,,Executives,9,"Sure, Terence. Thanks for your question. Very good question. If you look inside our numbers, close to 3/4 of the orders in Q1 are from foundry. As we think about the progression through the year, we do have to have broader foundry participation, but we also need to see logic investment pick up fairly dramatically in the second half, along with NAND flash spending for capacity and then for 3D NAND technology. So that's kind of the progression. We should start to see that by the end of our Q2 or the beginning of our Q3, that transition as foundry comes down as a percentage overall and the other areas in WFE starting to rise.",115,7.0,6.0,0.8888888888888888,0.6
