companyid,headline,mostimportantdateutc,keydeveventtypeid,keydeveventtypename,companyname,audiolengthsec,transcriptid,transcriptcomponentid,transcriptcomponenttypename,transcriptpersonname,companyofperson,speakertypename,componentorder,componenttext,word_count,sentiment_value,complexity_value,normalized_sentiment,normalized_complexity
380075.0,"Taiwan Semiconductor Manufacturing Company Limited, Q4 2020 Earnings Call, Jan 14, 2021",2021-01-14,48.0,Earnings Calls,Taiwan Semiconductor Manufacturing Company Limited,5273.0,2172238.0,85228564.0,Presenter Speech,Jeff Su,,Executives,0,"Good afternoon, everyone, and welcome to TSMC's Fourth Quarter 2020 Earnings Conference Call. This is Jeff Su, TSMC's Director of Investor Relations and your host for today. 
To prevent the spread of COVID-19, TSMC is hosting our earnings conference call via live audio webcast through the company's website at www.tsmc.com, where you can also download the earnings release materials. [Operator Instructions] 
The format for today's event will be as follows. First, TSMC's Vice President and CFO, Mr. Wendell Huang, will summarize our operations in the fourth quarter 2020, followed by our guidance for the first quarter 2021. Afterwards, Mr. Huang and TSMC's CEO, Dr. C.C. Wei, will jointly provide the company's key messages. Then TSMC's Chairman, Dr. Mark Liu, will host the Q&A session where all 3 executives will entertain your questions. 
As usual, I would like to remind everybody that today's discussions may contain forward-looking statements that are subject to significant risks and uncertainties which could cause actual results to differ materially from those contained in the forward-looking statements. Please refer to the safe harbor notice that appears in our press release. 
And now I would like to turn the call over to TSMC's CFO, Mr. Wendell Huang, for the summary of operations and the current quarter guidance.",209,7.0,4.0,0.8888888888888888,0.4
380075.0,"Taiwan Semiconductor Manufacturing Company Limited, Q4 2020 Earnings Call, Jan 14, 2021",2021-01-14,48.0,Earnings Calls,Taiwan Semiconductor Manufacturing Company Limited,5273.0,2172238.0,85228565.0,Presenter Speech,Jen-Chau Huang,,Executives,1,"Thank you, Jeff. Happy New Year, everyone. Thank you for joining us today. My presentation will start with financial highlights for the fourth quarter and a recap of full year 2020. After that, I will provide the guidance for the first quarter of 2021. 
Fourth quarter revenue increased 1.4% sequentially in NT terms or 4.4% in U.S. dollar terms as we saw strong demand for our 5-nanometer technology driven by 5G smartphone launches and HPC-related applications. Gross margin increased 0.6 percentage point sequentially to 54%, mainly thanks to cost improvement, partially offset by the margin dilution from 5-nanometer ramp and an unfavorable exchange rate. Our utilization rate in the fourth quarter was at an extremely high level partially due to more production output, of which some of the wafers will be shipped in the first quarter. Total operating expenses slightly decreased by TWD 2.6 billion. Therefore, operating margins increased by 1.4 percentage points sequentially to 43.5%. Overall, our fourth quarter EPS was TWD 5.51, and ROE was 31.4%. 
Now let's move on to the revenue by technology. 5-nanometer process technology contributed 20% of wafer revenue in the fourth quarter, while 7-nanometer and 16-nanometer contributed 29% and 13%, respectively. Advanced technologies, which are defined as 16-nanometer and below, accounted for 62% of wafer revenue. 
On a full year basis, 5-nanometer revenue contribution came in at 8% of 2020 wafer revenue, 7-nanometer was 33%, and 16-nanometer was 17%. Advanced technologies accounted for 58% of total wafer revenue, up from 50% in 2019. 
Now moving on to the revenue contribution by platform. Smartphone increased 13% quarter-over-quarter to account for 51% of our fourth quarter revenue. HPC decreased 14% to account for 31%. IoT decreased 13% to account for 7%. Automotive increased 27% to account for 3%. Digital consumer electronics increased 29% to account for 4%. 
On a full year basis, smartphone, HPC and IoT saw strong growth of 23%, 39% and 28%, respectively. DCE also increased 2%, while auto decreased 7% in 2020. Overall, smartphone accounted for 48% of our 2020 revenue, HPC accounted for 33%, and IoT accounted for 8%. 
Moving on to the balance sheet. We ended the fourth quarter with cash and marketable securities of TWD 791 billion. On the liability side, current liabilities increased by TWD 29 billion mainly due to the increase of TWD 57 billion in accounts payable and the increase of TWD 38 billion in accrued liabilities and others, offset by the decrease of TWD 69 billion in short-term loan. Long-term interest-bearing debt increased by TWD 28 billion mainly as we raised TWD 30.5 billion of corporate bonds during the quarter. 
On financial ratios, accounts receivable turnover days decreased 1 day to 39 days. Days of inventory increased 15 days to 73 days primarily due to the ramp of leading nodes. 
Now let me make a few comments on cash flow and CapEx. During the fourth quarter, we generated about TWD 259 billion in cash from operations, spent TWD 89 billion in CapEx and distributed TWD 65 billion for first quarter '20 cash dividend. Short-term loans decreased by TWD 67 billion, while bonds payable increased by TWD 30.5 billion due to the bond issuances. Overall, our cash balance increased TWD 56 billion to TWD 660 billion at the end of the quarter. In U.S. dollar terms, our fourth quarter capital expenditures totaled $3.2 billion. 
Now let's look at the recap of our performance in 2020. We saw a strong growth in 2020 as our technology leadership position enabled us to capture the industry megatrends of 5G and HPC. Our revenue increased 31.4% in U.S. dollar terms and 25.2% in NT dollar terms to reach TWD 1.34 trillion. Gross margin increased 7.1 percentage points to 53.1% primarily due to a high level of capacity utilization and cost improvement. Operating margin increased 7.5 percentage point to 42.3%. Overall, full year EPS increased 50% to TWD 19.97. 
On cash flow, we spent TWD 507 billion in CapEx, while we generated TWD 823 billion in operating cash flow and TWD 315 billion in free cash flow. We also paid TWD 259 billion in cash dividends in 2020. 
I have finished my financial summary. Now let's turn to our first quarter guidance. Based on the current business outlook, we expect our first quarter revenue to be between USD 12.7 billion and USD 13 billion, which represents a 1.3% sequential increase at the midpoint. Based on the exchange rate assumption of USD 1 to TWD 27.95, gross margin is expected to be between 50.5% and 52.5%, operating margin between 39.5% and 41.5%. The sequential decline in first quarter gross margin is mainly due to a slightly lower utilization rate in the first quarter, albeit it is still staying at the high level, as well as an unfavorable foreign exchange rate. 
Now I would like to talk about the tax rate. We expect our 2020 tax rate to be in the range of 10% to 11%, and this will be equally applied to all 4 quarters of the year. 
This concludes my financial presentation. 
Now I would like to start with the key messages for the quarter. I will start by making some comments on our capital budget in 2020 and 2021. Every year, our CapEx is invested in anticipation of the growth that will follow in the next few years. Our capital investment decisions are based on 4 disciplines: technology leadership; flexible and responsive manufacturing; retaining customers' trust; and earning the proper return. 
In 2020, we spent USD 17.2 billion to capture the strong demand for our advanced technologies and support our customers' capacity needs. In order to meet the increasing demand for our advanced and specialty technologies and further support our customers' capacity needs, our 2021 capital budget is expected to be between USD 25 billion and USD 28 billion. Out of the $25 billion to $28 billion CapEx for 2021, about 80% of the capital budget will be allocated for advanced process technologies, including 3-nanometer, 5-nanometer and 7-nanometer; about 10% will be spent for advanced packaging and mask making; and about 10% will be spent for specialty technologies. 
Next, let me talk about our capital intensity outlook. As we have said previously, our long-term capital intensity is in the mid-30s percentage range. However, when we enter a period of higher growth, our CapEx needs to be spent ahead of the revenue growth that will follow, so our capital intensity will be higher. For example, during 2010 to 2014, our CapEx spending increased threefold as compared to the previous few years, and our capital intensity ranged between 38% to 50%. Because of the increased investment, we were able to capture the growth opportunities and deliver about 15% growth CAGR from 2010 to 2015. 
Today, as we enter another period of higher growth, we believe a higher level of capacity -- of capital intensity is appropriate to capture the future growth opportunities. We now expect a higher growth CAGR in the next few years driven by the industry megatrends of 5G and HPC-related applications, which C.C. will discuss in more detail. 
We also expect this higher level of capital investment to continue to drive our technology leadership, enable flexible and responsive manufacturing and earn customers' trust. While our leading nodes capital costs continues to increase due to increasing process complexities, it is expected to be compensated by continuing to sell our value, which includes the value of our technology, service, quality and capacity support and diligently working on cost improvement. With this level of CapEx spending in 2021, we reiterate that TSMC remains committed to a sustainable cash dividends on both an annual and quarterly basis. 
Now let me turn the microphone over to C.C.",1283,8.0,7.0,0.9444444444444444,0.7
380075.0,"Taiwan Semiconductor Manufacturing Company Limited, Q4 2020 Earnings Call, Jan 14, 2021",2021-01-14,48.0,Earnings Calls,Taiwan Semiconductor Manufacturing Company Limited,5273.0,2172238.0,85228566.0,Presenter Speech,C.C. Wei,,Executives,2,"Thank you, Wendell. Hi, everyone. This is C.C. Wei. Good afternoon. We hope everybody is staying safe and healthy during this time. 
Now let me start with our near-term demand and inventory. We concluded our fourth quarter with revenue of TWD 361.5 billion or USD 12.7 billion, which was in line with our guidance mainly due to strong demand for our 5-nanometer technology driven by 5G smartphone launches and HPC-related applications. 
Concluding 2020, the semiconductor industry, excluding memory course, was about 10%, while foundry industry increased about 20% year-over-year. TSMC's revenue grew 31.4% year-over-year in U.S. dollar term. 
Moving into first quarter 2021. Our business continues to be strong, supported by HPC-related demand, recovery in the automotive segment and a milder smartphone seasonality than in recent years. 
On the inventory front, our fabless customers' overall inventory was digested throughout the fourth quarter. We now expect it to approach the historical season, exceeding 2020, better than our forecast 3 months ago. We observed that the supply chain are changing their approaches to inventory management amidst the lingering macro uncertainties. Looking ahead, we expect the supply chain and our customer to prepare a higher level of inventory compared to the historical season level for a longer period of time given the industry's continued need to ensure supply security. 
Next, let me talk about the automotive supply tightness. The automotive market has been soft since 2018. Entering 2020, COVID-19 further impacted the automotive market. The auto supply chain was affected throughout the year, and our customers continued to decrease their demand in the third quarter. We only began to see sudden recovery in the fourth quarter. However, the automotive supply chain is long and complex, while many of our technology node has been tight throughout 2020 due to strong demand from our other customers. 
Therefore, in the near term, as demand from the automotive supply chain is rebounding, the shortage in automotive supply has become more obvious. In TSMC, this is our top priority, and we are working closely with our automotive customer to resolve the capacity support issues. 
Now I will talk about our 2021 outlook. For the full year of 2021, we forecast the overall semiconductor market, excluding memory, to grow about 8%, while foundry industry growth is forecast to be about 10%. For TSMC, we are confident we can outperform the foundry revenue growth and grow by mid-teens percentage in 2021 in U.S. dollar term. Our 2021 business will be supported by strong demand for our industry-leading advanced and specialty technologies, where we see stronger interest from all 4 growth key focus, which are smartphone, HPC, automotive and IoT. 
Next, let me talk about TSMC's long-term growth outlook. We are entering a period of higher growth as a multiyear megatrend of 5G and HPC-related applications are expected to fuel strong demand for our advanced technologies in the next several years. We expect global smartphone units to grow 10% year-over-year in 2021. We forecast the penetration rate for 5G smartphone of the total smartphone market to rise from 18% in 2020 to more than 35% in 2021. We expect the silicon content of a 5G smartphone to continue to increase as compared to a 4G smartphone. 
We continue to expect faster penetration of 5G smartphone as compared to 4G over the next several years as 5G smartphone benefit from the significant performance, bandwidth and latency improvement of 5G networks to drive more AI applications and more cloud services. We believe 5G is a multiyear megatrend that will enable a world where digital computation is increasingly ubiquitous, which will fuel the growth of all 4 of our growth platform in the next several years. 
As we enter the 5G era, a smarter and more intelligent world will require massive increases in computation power and greater need for energy-efficient computing and, therefore, require leading-edge technologies. Thus, HPC is an increasingly important driver of TSMC's long-term growth and the largest contributor in terms of our incremental revenue growth. 
With our technology leadership, we are well positioned to capture the growth from the favorable industry megatrend. We now expect our long-term revenue growth to be 10% to 15% CAGR from 2020 to 2025 in U.S. dollar terms. 
Now I will talk about our N3 status. N3 will be another full node stride from our N5 with up to 70% logic density gain, up to 15% performance gain and up to 30% power reduction as compared with 5-nanometer. Our N3 technology will use FinFET transistor structure to deliver the best technology maturity, performance and cost for our customers. Our N3 technology development is on track with good progress. We are seeing a much higher level of customer engagement for both HPC and smartphone application at N3 as compared with N5 and N7 at a similar stage. Risk production is scheduled in 2021, and volume production is targeted in the second half of 2022. 
Our 3-nanometer technology will be the most advanced foundry technology in both PPA and transistor technology when it is introduced. Thus, we are confident our 3-nanometer will be another large and long-lasting node for TSMC. 
Finally, I will talk about TSMC 3DFabric. TSMC has developed an industry-leading and comprehensive wafer-level 3D IC technology road map to enhance system-level performance. Our differentiated chiplets and heterogeneous integration technology drive better, power-efficient and smaller-form-factor benefit for our customer while shortening their time to market. This technology is including chip-stacking solution such as SoIC as well as advanced packaging solutions such as InFO and CoWoS. We observed chiplets are becoming an industry trend. We are working with several customers on 3DFabric to enable chiplet architecture. 
SoIC's [ full ] volume production is targeted 2022. SoIC is expected to be first adopted by HPC applications, where our bandwidth performance, power efficiency and form factor are aggressively pursued. We expect revenue from our back-end services, which are including both advanced packaging and testing, to grow at the rate higher than corporate average in the next few years. 
This is concluding our key message. Thank you for your attention.",1009,7.0,6.0,0.8888888888888888,0.6
380075.0,"Taiwan Semiconductor Manufacturing Company Limited, Q4 2020 Earnings Call, Jan 14, 2021",2021-01-14,48.0,Earnings Calls,Taiwan Semiconductor Manufacturing Company Limited,5273.0,2172238.0,85228567.0,Presenter Speech,Jeff Su,,Executives,3,"Thank you, C.C. This concludes our prepared statements. [Operator Instructions] Should you wish to raise your question in Chinese, I will translate into English before our management answers your question. [Operator Instructions] 
Now let's begin the Q&A session. Operator, please proceed with the first caller on the line.",48,3.0,5.0,0.6666666666666666,0.5
380075.0,"Taiwan Semiconductor Manufacturing Company Limited, Q4 2020 Earnings Call, Jan 14, 2021",2021-01-14,48.0,Earnings Calls,Taiwan Semiconductor Manufacturing Company Limited,5273.0,2172238.0,85228568.0,Question and Answer Operator Message,Operator,,Operator,4,"The first one to ask question, Gokul Hariharan from JPMorgan.",10,6.0,7.0,0.8333333333333334,0.7
380075.0,"Taiwan Semiconductor Manufacturing Company Limited, Q4 2020 Earnings Call, Jan 14, 2021",2021-01-14,48.0,Earnings Calls,Taiwan Semiconductor Manufacturing Company Limited,5273.0,2172238.0,85228569.0,Question,Gokul Hariharan,,Analysts,5,"So let me ask a question first on 3-nanometer. Dr. Wei, how should we think about the price of 3-nanometer? What we have seen is over the past 2 years, 28-nanometer was a very big node. 7-manometer came out to be roughly 17% bigger if you think about peak revenue compared to 28-nanometer when you had new applications coming in. 
How is -- given the big CapEx plan that you're also outlining, should we think that 3-nanometer, once it ramps up fully, would be substantially bigger than 7-nanometer in terms of peak revenues? Just wondering how we should kind of think about the size of this sort of node. 
And could you also talk a little bit about the opportunities in HPC? Right now, you are already engaged with multiple HPC customers. But could you talk a little bit about CPU, x86 CPU, obviously, which is something on everybody's mind? Could you talk a little bit about how TSMC would be exposed to this market as well as we go into the 3-nanometer era?",175,5.0,7.0,0.7777777777777778,0.7
380075.0,"Taiwan Semiconductor Manufacturing Company Limited, Q4 2020 Earnings Call, Jan 14, 2021",2021-01-14,48.0,Earnings Calls,Taiwan Semiconductor Manufacturing Company Limited,5273.0,2172238.0,85228570.0,Answer,Jeff Su,,Executives,6,"Okay. Gokul, sorry, this is Jeff. Let me please summarize your questions, 2 questions. We'll take them in the -- one by one. 
Gokul's first question is with regards to 3-nanometer and about the size of our 3-nanometer. He notes that in the past, we have had very big nodes such as 28-nanometer and then 7-nanometer. So Gokul wants to know in terms of the peak revenue contribution, do we expect or should N3 be substantially bigger than N7? That's his first question. Correct?",84,5.0,6.0,0.7777777777777778,0.6
380075.0,"Taiwan Semiconductor Manufacturing Company Limited, Q4 2020 Earnings Call, Jan 14, 2021",2021-01-14,48.0,Earnings Calls,Taiwan Semiconductor Manufacturing Company Limited,5273.0,2172238.0,85228571.0,Question,Gokul Hariharan,,Analysts,7,"Yes, especially considering the step-up in CapEx as well.",9,-3.0,6.0,0.3333333333333333,0.6
380075.0,"Taiwan Semiconductor Manufacturing Company Limited, Q4 2020 Earnings Call, Jan 14, 2021",2021-01-14,48.0,Earnings Calls,Taiwan Semiconductor Manufacturing Company Limited,5273.0,2172238.0,85228572.0,Answer,C.C. Wei,,Executives,8,"Well, Gokul, let me answer your question by saying that we do expect the 3-nanometer will be widely used in HPC-related applications in addition to the smartphones. So with this kind of engagement with our customer, we do expect our revenue will be bigger, certainly. There's no doubt about it. So what is the next question?",56,7.0,6.0,0.8888888888888888,0.6
380075.0,"Taiwan Semiconductor Manufacturing Company Limited, Q4 2020 Earnings Call, Jan 14, 2021",2021-01-14,48.0,Earnings Calls,Taiwan Semiconductor Manufacturing Company Limited,5273.0,2172238.0,85228573.0,Answer,Jeff Su,,Executives,9,"And then, Gokul, I think the second part of your question is looking at what are our opportunities in high-performance computing. Gokul notes that we have multiple customers engaged, but in particular, he is asking about the progress or the status of CPU opportunity and what do we see as the drivers of HPC.",54,6.0,7.0,0.8333333333333334,0.7
