companyid,headline,mostimportantdateutc,keydeveventtypeid,keydeveventtypename,companyname,audiolengthsec,transcriptid,transcriptcomponentid,transcriptcomponenttypename,transcriptpersonname,companyofperson,speakertypename,componentorder,componenttext,word_count
266017.0,"Dell Technologies Inc., Q4 2019 Earnings Call, Feb 28, 2019",2019-02-28,48.0,Earnings Calls,Dell Technologies Inc.,3259.0,1678085.0,66092590.0,Presentation Operator Message,Operator,,Operator,0,"Good afternoon, and welcome to the Fiscal Year 2019 Fourth Quarter Earnings Conference Call for Dell Technologies Inc. I'd like to inform all participants, this call is being recorded at the request of Dell Technologies. This broadcast is the copyrighted property of Dell Technologies Inc. Any rebroadcast of this information, in whole or part, without prior written permission of Dell Technologies is prohibited.
As a reminder, the company is also simulcasting this call at investors.delltechnologies.com. A replay of this webcast will be available at the same location for 1 year. [Operator Instructions]
I'd like to turn the call over to Karen Litzler-Hollier, Director of Investor Relations. Mrs. Litzler-Hollier, you may begin.",111
266017.0,"Dell Technologies Inc., Q4 2019 Earnings Call, Feb 28, 2019",2019-02-28,48.0,Earnings Calls,Dell Technologies Inc.,3259.0,1678085.0,66092591.0,Presenter Speech,Karen Litzler-Hollier,,Executives,1,"Thanks, Erica, and thanks, everyone, for joining us. With me today are our CFO, Tom Sweet; our Vice Chairman, Products and Operations, Jeff Clarke; and our Treasurer, Tyler Johnson.
We posted our press release and our web deck on our website. I encourage you to review these documents for additional perspective. Our fiscal 2019 10-K will be filed on Friday, March 29.
Before I turn it over to Tom, I would like to highlight a few items. During this call, we will reference non-GAAP financial measures, including non-GAAP revenues, gross margin, operating expenses, operating income, net income, EBITDA, adjusted EBITDA and free cash flow metrics. A reconciliation of these measures to their most directly comparable GAAP measures can be found in our web deck and press release.
Our fiscal year '19 and Q4 non-GAAP results exclude the impact of certain adjustments such as purchase accounting, amortization of intangibles, transaction-related expenses as well as fair value equity adjustments and discrete tax items. The majority of these adjustments are noncash in nature. Please refer to the supplemental slides, beginning on Slide 23, for more detail.
Our non-GAAP net income now excludes, among other items: fair value or mark-to-market adjustments on equity investments as well as discrete tax items. We re-evaluated the presentation of non-GAAP net income and made these changes to enhance the comparability of current operating performance to past operating performance. Non-GAAP net income for prior periods has been recast to reflect this change.
Given the Class V transaction, our Q4 and fiscal year '19 non-GAAP EPS numbers are not meaningful. We have included an adjusted non-GAAP EPS, which reflects non-GAAP EPS as if the Class V transaction had happened at the beginning of the year. The view is most comparable to equity analyst models for Q4. See Slide 37 in the web deck for more detail.
We will provide annual non-GAAP guidance for fiscal year '20 later on this call. A reconciliation of these measures to their most directly comparable GAAP measures can be found on Slide 33 in the web deck. Please also note that all growth percentages refer to year-over-year change, unless otherwise specified.
Finally, I'd like to remind you that all statements made during this call that relate to future results and events are forward-looking statements based on current expectations. Actual results and events could differ materially from those projected due to a number of risks and uncertainties, which are discussed in the Cautionary Statement section in our web deck. We assume no obligation to update our forward-looking statements.
Now I'll turn it over to Tom.",429
266017.0,"Dell Technologies Inc., Q4 2019 Earnings Call, Feb 28, 2019",2019-02-28,48.0,Earnings Calls,Dell Technologies Inc.,3259.0,1678085.0,66092592.0,Presenter Speech,Thomas Sweet,,Executives,2,"Thanks, Karen. We are in the midst of a technology-led investment cycle driven by digital transformation and vast amounts of data created daily. Our focus is enabling customers to digitally transform and drive their businesses forward.
We have a unique portfolio in terms of breadth and capability, and our customers increasingly see us as a key partner to meet their needs from the edge to the core to the cloud, which is showing up in our results. An example of this is VxRail, combining Dell EMC compute and storage with VMware software, in an industry-leading HCI solution with an approximate $2 billion annual run rate as of Q4. Recently, we also created a unique endpoint security solution for commercial PCs through a partnership between Dell and SecureWorks. We intend to continue driving broader collaboration across our family of businesses to create new solutions to meet our customers' growing needs.
I am pleased with our strong fiscal 2019 top line velocity and financial performance. Our FY '19 revenue was $91.3 billion, up $11 billion or 14%. We drove strong top line velocity with all 3 of our business units, delivering double-digit revenue growth for the full year. Jeff will talk about our fiscal year business unit results in greater detail.
We delivered operating cash flow of $7 billion and adjusted EBITDA of $10.3 billion or 11.3% of revenue while investing back in the business, including sales coverage to support storage and buyer base expansion.
Since the close of the EMC transaction, we have now paid down $14.6 billion of gross debt, which excludes DFS-related and subsidiary debt. While we did add $5 billion in debt to close the Class V transaction, I want to emphasize that we are still focused on delevering and getting back to investment-grade ratings.
Shifting to Q4 results. Revenue was $24 billion, up 8%, driven primarily by double-digit growth in servers, VMware and strong performance in commercial clients. Our Q4 deferred revenue was up $1.9 billion sequentially to $24 billion, reflecting higher hardware and software maintenance from growth in the business, particularly storage as we drive our solutions deeper into the data center. Gross margin was up 13% to $8 billion or 33.5% of revenue, 140 basis point increase due to higher gross margins in ISG and CSG resulting from pricing discipline and lower commodity costs. We always saw higher ISG and VMware mix contribution.
Operating expenses were up 13% to $5.4 billion or 22.4% of revenue. As mentioned on prior calls, we have been investing in sales capacity and in other areas supporting the customer experience to position ourselves for future growth. Additionally, variable compensation expense increased given the overall performance of the business. Operating income was up 12% to $2.7 billion or 11.1% of revenue.
Shifting to our BU results for the quarter. ISG revenue was $9.9 billion, up 10%. Within ISG, servers and networking revenue was $5.3 billion, up 14%. Storage revenue was $4.6 billion, up 7%. We are pleased with our server velocity. We continue to see significant increases in average selling prices driven by our 14th generation mix and higher-value workloads requiring more memory and storage content. Storage revenue grew for the fourth consecutive quarter. We have more work to do but believe we have taken the right actions to drive meaningful, long-term improvements in our storage business. ISG operating income was $1.3 billion or 12.8% of revenue. Operating income was up 110 basis points due to better profitability in storage, servers and networking.
CSG revenue was $10.9 billion, up 4%. Within CSG, commercial revenue was $7.8 billion, up 9%, driven by double-digit growth in commercial notebooks and workstations. Consumer revenue was $3.1 billion, down 6% as we shifted our focus toward high-end notebooks and gaming given supply chain dynamics. CSG operating income was $555 million or 5.1% of revenue. We saw better profitability in CSG this quarter due to our mix, pricing and component cost.
Our VMware business unit revenue was $2.6 billion, up 17%. Operating income was $872 million or 33.1% of revenue. Based on VMware's standalone results reported earlier today, VMware saw broad-based strength across their diverse product portfolio in all 3 geographies. License bookings for the NSX portfolio grew over 50%. And license bookings for vSAN, which includes vSAN within VxRail, were up over 60% in Q4. Our other business revenue, which includes Pivotal, SecureWorks, RSA, Virtustream and Boomi, was $593 million, up 5%.
Now let me turn it over to Tyler to update you on cash and our capital structure.",753
266017.0,"Dell Technologies Inc., Q4 2019 Earnings Call, Feb 28, 2019",2019-02-28,48.0,Earnings Calls,Dell Technologies Inc.,3259.0,1678085.0,66092593.0,Presenter Speech,Tyler Johnson,,Executives,3,"Thanks, Tom. In the fourth quarter, we generated cash flow from operations of $2.4 billion. As a reminder, Q4 is seasonally high cash flow generation quarter, while Q1 is typically lower due to factors such as revenue seasonality and timing of corporate bonus payouts.
During Q4, inclusive of transaction-related fees, we used approximately $500 million to help fund the Class V conversion to the new publicly traded Class C, which impacted both cash performance and ending cash balances. For the full year, cash flow from operations was $7 billion, and we ended the year with a cash and investments balance of approximately $10.7 billion. Our fiscal year '19 free cash flow, when adjusted for growth and financing receivables, is $3.4 billion excluding VMware. We expect that to grow over the coming years as we continue to improve our overall results.
As a reminder, we initially fund DFS financing receivables with cash on hand, so the growth in DFS impacts our cash flow from operations. This impact is offset, and cash flows from financing only subsequently fund DFS receivables through a third party. This metric is an indicator of our cash flow performance, and along with the balance sheet cash, our ability to service debt. Please see Slide 30 in our web deck for the detailed calculation.
Although fiscal year '19 cash flow performance was good, it was lower compared to the prior year, largely due to changes in working capital as well as the transaction fees previously mentioned. As discussed in our Q3 earnings call, supply chain dynamics led to a temporary increase in our inventory. Over FY '20, we expect to see inventory and the associated working capital impact normalize.
Dell Financial Services continue to have record-breaking growth in fiscal year '19 and has now almost doubled its asset base over the last 5 years. Fiscal year '19 originations were $7.3 billion, up 17%, and we finished the year with managed assets of $9.7 billion, growing 18%.
Our core debt balance ended the year at $39.3 billion. Net core debt, which is core debt less cash and investments excluding unrestricted subsidiaries, ended the year at $32.4 billion. Please see Slide 21 in our web deck for the detailed capitalization table.
We will continue to run the same financial model built around free cash flow generation, which has enabled significant debt paydown to date. Our capital allocation strategy remains unchanged. We are committed to reducing leverage and achieving investment-grade ratings. For fiscal year '20, we remain on track to repay approximately $4.8 billion of debt using a combination of free cash flow generation, balance sheet cash and temporary revolver draw to bridge timing of cash flows.
In addition, we have already begun the process of reducing our future maturity [ terms ] with an initial focus on 2021. We recently launched the refinancing of our existing $4.1 billion term loan A-2 into a new 5-year term loan [ A-6 ]. With improved credit market conditions, we intend to smooth out our maturity profile over the coming year while optimizing our capital structure.
With that, let me turn it over to Jeff to discuss the operational highlights for our business results.",530
266017.0,"Dell Technologies Inc., Q4 2019 Earnings Call, Feb 28, 2019",2019-02-28,48.0,Earnings Calls,Dell Technologies Inc.,3259.0,1678085.0,66092594.0,Presenter Speech,Jeffrey Clarke,,Executives,4,"Thanks, Tyler, and good evening, everyone. As I reflect on FY '19, we have made great progress in a number of areas. We delivered profitable share gains across the entire portfolio. We have stabilized ISG and have strengthened the collaboration amongst our family of businesses, including VMware, Pivotal, Boomi and SecureWorks. We've expanded our enterprise and commercial buyer base by more than 100,000 with the investments we have made in our go-to-market engine. As a result, we saw strong FY '19 growth across all 3 business units with ISG, CSG and VMware growing 19%, 10% and 14%, respectively.
Starting with ISG. We are pleased with our performance which included double-digit revenue growth in all 4 quarters. Storage P&L revenue was up 9% for the fiscal year. We grew our storage business all 4 quarters. Server and networking P&L revenue was up 28% for the fiscal year, and we have delivered 9 consecutive quarters of revenue growth. ISG operating income grew 35% to $4.2 billion or 11.2% of revenue, primarily due to operating leverage on profitability improvements in both storage as well as server and networking.
We have had strong ISG share performance throughout the year. In storage, we have now gained share for 3 straight quarters and over 300 basis points, more than anyone else in the marketplace through the first 3 quarters of 2018 according to IDC. During Q1 to Q3 time frame, industry revenue grew $2.5 billion, and we have captured $1.3 billion of that growth. We expect to grow share again in calendar Q4 and for the full year when IDC release its storage share results in March.
We continue to see strong demand for our industry-leading hyperconverged solutions and other software-defined offers. Our VxRail offering grew triple digits again this quarter, and we have increased our industry-leading HCI share 320 basis points year-to-date through calendar year -- or through calendar Q3 of 2018. We've increased our main share -- server revenue share by 140 basis points in 2018 through Q3 and extended our share leadership over our nearest competitor by over 4 points according to IDC. We expect to gain share again in Q4 when IDC releases their results in March.
We remain encouraged by the market opportunity as we think about the evolving impact of multi-cloud and IT spending. We expect the public cloud to continue growing, and our momentum is a clear indicator that a healthy combination of on-prem and off-prem investment is critical in our customer's IT strategy. Organizations are adopting a multi-cloud approach. According to IDC, 93% of organizations today use multi-clouds with an average of 5 or more different cloud architectures.
Customers increasingly need consistency in physical and virtual infrastructure and in their cloud operations. By running workloads in the cloud, in the core and now at the edge, there is significant complexity with disparate tools, data management and SLAs. This provides a big opportunity for us across VMware, Pivotal, Boomi and Dell EMC to deliver solutions for our customers' multi-cloud needs.
Shifting to CSG. Revenue grew 10%. We had a strong year with double-digit revenue growth in our commercial notebooks and workstations, our high-end consumer notebooks and displays as we continue to innovate with differentiated products and solutions such as the XPS 13, the all-new Latitude 7400 2-in-1 and our Alienware portfolio.
At CES last month, we won 144 awards, our most ever and more than any other competitor, indicative of our leadership in PC design and innovation. Operating income for CSG was 4.5% for the year as we managed through external headwinds including foreign exchange fluctuations and supply chain challenges.
We were pleased to see CSG operating margin improve back towards our long-term target in Q4. From an industry perspective, PC units declined 0.4% for the year according to IDC. Dell significantly outperformed the industry, growing 5.6%.
We delivered above-industry growth in the desktop, notebook and workstation form factors and above-industry growth in both commercial and consumer segments. We have now increased our PC share for 24 consecutive quarters and have gained 1 point of unit share worldwide for the year, the best performance of the top 6 competitors as the industry continues to consolidate. We remain the worldwide leader in workstations and displays. According to IDC, Dell outgrew the industry in workstation units with 12% in 2018. Dell grew flat panel monitors 11.9% and increased share by 190 basis points in 2018 according to IDC. We reached the 20% share for the first time and have been the industry leader in flat panel monitors now for 23 consecutive quarters.
I will now shift gears and talk about the increasing collaboration and innovation within our family of businesses as our integration matures. We continue to increase integration and cross-sells between sales teams, most notably between Dell EMC and VMware. You have heard Pat Gelsinger talk about the revenue synergies they are realizing as part of Dell Technologies -- or part of the Dell Technologies family, and there's a lot more to come.
We collaborate with VMware on customer solutions and have aligned our development teams around 6 key areas of innovation to bring higher-value software to customers around compute, software-defined storage, software-defined networking, hyperconverged, the cloud and Workspace ONE. Together with VMware, we will talk about our broad collaboration and our cloud platform in greater detail at Dell Technologies World in late April.
While we have more work to do, we are very well positioned as we head into FY '20. We will continue to focus on storage and data protection growth, server margins via our business transformation initiatives, improving operating leverage from our investments in sales coverage and increasing sales and solutions development and collaboration across the Dell Technologies family.
With that, let me turn it back over to Tom.",962
266017.0,"Dell Technologies Inc., Q4 2019 Earnings Call, Feb 28, 2019",2019-02-28,48.0,Earnings Calls,Dell Technologies Inc.,3259.0,1678085.0,66092595.0,Presenter Speech,Thomas Sweet,,Executives,5,"Thanks, Jeff. We are confident in our businesses. Customer receptivity to the Dell Technologies set of solutions remained strong. We believe the global macroeconomic environment heading into fiscal year '20 remains positive, but we will need to navigate potential headwinds such as tariffs, IT spending in China and other macro dynamics. We are expecting commodity cost to continue to be deflationary in aggregate through the first half of fiscal year '20.
IDC expects IT spending to grow more than twice GDP over the next few years, and our market opportunity is promising. We will continue executing on our strategic focus areas, which include: growing above the market and driving share gains; generating strong cash flow and delevering the balance sheet; executing in ISG and driving profitability by balancing growth and margins; and being a trusted partner for our customers by listening and addressing their needs with our full range of capabilities.
Moving to FY '20. We expect non-GAAP revenue between $93 billion and $96 billion. As a reminder, our guidance factors in an estimated $1 billion reduction due to the new lease accounting standard. We expect non-GAAP operating income between $9 billion and $9.6 billion, factoring in an estimated $250 million reduction due to the new leasing standard and continuing investments in sales and R&D. We expect our non-GAAP tax rate to be 18.5%, plus or minus 100 basis points.
We expect diluted non-GAAP EPS attributable to Dell Technologies' common stock to be between $6.05 and $6.70. This range factors in the following: the adjustment to net income from minority ownership interest in VMware, Pivotal and SecureWorks; lower interest income and increased interest expense associated with the Class V transaction; and diluted share count between 750 million and 755 million shares. We have provided more detail on our guidance, including the noncontrolling interest adjustments, on Slide 17 of the web deck.
I'm optimistic as we head into fiscal year '20. There is more work to do, but we have many things going right from an execution perspective: client and server velocity, VMware performance and revenue synergies. We have made progress in storage this year and deepened the solution development and cross-sell collaboration across our family of businesses. We are well positioned with one of the strongest portfolios in the industry, and we believe there's no better partner than Dell Technologies to help our customers realize their digital future. We continue to run our business in a disciplined way, focused on long-term relative growth, share gain and cash flow.
With that, I'll turn it back to Karen to begin Q&A.",429
266017.0,"Dell Technologies Inc., Q4 2019 Earnings Call, Feb 28, 2019",2019-02-28,48.0,Earnings Calls,Dell Technologies Inc.,3259.0,1678085.0,66092596.0,Answer,Karen Litzler-Hollier,,Executives,6,"Thanks, Tom. Let's get to Q&A. [Operator Instructions] Erica, can you please introduce the first participant.",16
266017.0,"Dell Technologies Inc., Q4 2019 Earnings Call, Feb 28, 2019",2019-02-28,48.0,Earnings Calls,Dell Technologies Inc.,3259.0,1678085.0,66092597.0,Question and Answer Operator Message,Operator,,Operator,7,We will take our first question from Katy Huberty with Morgan Stanley.,12
266017.0,"Dell Technologies Inc., Q4 2019 Earnings Call, Feb 28, 2019",2019-02-28,48.0,Earnings Calls,Dell Technologies Inc.,3259.0,1678085.0,66092598.0,Question,Kathryn Huberty,,Analysts,8,How much of the growth in operating margin expansion in the fourth quarter ties to lower memory cost versus mix and other factors in the business?,26
266017.0,"Dell Technologies Inc., Q4 2019 Earnings Call, Feb 28, 2019",2019-02-28,48.0,Earnings Calls,Dell Technologies Inc.,3259.0,1678085.0,66092599.0,Answer,Thomas Sweet,,Executives,9,"Katy, it's Tom. Let me start. And then, Jeff, you could jump in. Look, I think if you looked and sort of look at our businesses, we were generally pleased with the progress we made in CSG in terms of operating profit expansion. That was a combination of mix if you think about commercial versus -- consumer versus commercial mix, I should say. Also, you should think about the fact that commodity cost did go in our favor this quarter. And so that was clearly helpful. And then within the ISG business, clearly Q4 is a strong storage quarter in general for us. It traditionally has been. It was again this quarter. And obviously, we saw server growth continue to be, I think, in an appropriate range for us. So look, if you step back and think about the components of the P&L, yes, I think we're generally pleased with the expansion in margin Q-on-Q at an aggregate level from 30.9% in Q3 to 33.5% in Q4. And it's a combination of all of those factors that I just mentioned. Plus I think the pricing environment was relatively benign. Jeff, I don't know if you'd add anything on the component cost framework itself or any other...",206
