companyid,headline,mostimportantdateutc,keydeveventtypeid,keydeveventtypename,companyname,audiolengthsec,transcriptid,transcriptcomponentid,transcriptcomponenttypename,transcriptpersonname,companyofperson,speakertypename,componentorder,componenttext,word_count
18749.0,"Amazon.com, Inc., Q4 2019 Earnings Call, Jan 30, 2020",2020-01-30,48.0,Earnings Calls,"Amazon.com, Inc.",2011.0,1899235.0,74490395.0,Presentation Operator Message,Operator,,Operator,0,"Thank you for standing by. Good day, everyone, and welcome to the Amazon.com Q4 2019 Financial Results Teleconference. [Operator Instructions] Today's call is being recorded. 
For opening remarks, I will be turning the call over to the Director of Investor Relations, Shelly Kay Pfeiffer. Please go ahead.",47
18749.0,"Amazon.com, Inc., Q4 2019 Earnings Call, Jan 30, 2020",2020-01-30,48.0,Earnings Calls,"Amazon.com, Inc.",2011.0,1899235.0,74490396.0,Presenter Speech,Shelly Pfeiffer,,Executives,1,"Hello, and welcome to our Q4 2019 financial results conference call. Joining us today to answer your questions are Brian Olsavsky, our CFO; and Dave Fildes, Director of Investor Relations. As you listen to today's conference call, we encourage you to have our press release in front of you, which includes our financial results as well as metrics and commentary on the quarter. 
Please note, unless otherwise stated, all comparisons in this call will be against our results for the comparable period of 2018. Our comments and responses to your questions reflect management's views as of today, January 30, 2020, only and will include forward-looking statements. Actual results may differ materially. Additional information about factors that could potentially impact our financial results is included in today's press release and our filings with the SEC, including our most recent annual report on Form 10-K and subsequent filings. 
During this call, we may discuss certain non-GAAP financial measures. In our press release, slides accompanying this webcast and our filings with the SEC, each of which is posted on our IR website, you will find additional disclosures regarding these non-GAAP measures, including reconciliations of these measures with comparable GAAP measures. 
Our guidance incorporates the order trends that we've seen to date and what we believe today to be appropriate assumptions. Our results are inherently unpredictable and may be materially affected by many factors, including fluctuations in foreign exchange rates, changes in global economic conditions and customer spending, world events, the rate of growth of the Internet, online commerce and cloud services and the various factors detailed in our filings with the SEC. 
Our guidance also assumes, among other things, that we don't conclude any additional business acquisitions, investments, restructurings or legal settlements. It's not possible to accurately predict demand for our goods and services, and therefore, our actual results could differ materially from our guidance. 
With that, we'll move to Q&A. Operator, please remind our listeners how to initiate a question.",328
18749.0,"Amazon.com, Inc., Q4 2019 Earnings Call, Jan 30, 2020",2020-01-30,48.0,Earnings Calls,"Amazon.com, Inc.",2011.0,1899235.0,74490397.0,Question and Answer Operator Message,Operator,,Operator,2,[Operator Instructions] Our first question is coming from the line of Heath Terry with Goldman Sachs.,16
18749.0,"Amazon.com, Inc., Q4 2019 Earnings Call, Jan 30, 2020",2020-01-30,48.0,Earnings Calls,"Amazon.com, Inc.",2011.0,1899235.0,74490398.0,Question,Heath Terry,,Analysts,3,"Great. Really appreciate this. Just on the AWS business, as you look sort of at the strength that you saw in the quarter, particularly represented by the amount of dollars added quarter-over-quarter, is there anything in particular that you would call out either in terms of specific types of workloads, regions, specific customer types that you felt like drove the strength, particularly relative to the directional -- direction of growth that we were seeing in the earlier parts of the year?",81
18749.0,"Amazon.com, Inc., Q4 2019 Earnings Call, Jan 30, 2020",2020-01-30,48.0,Earnings Calls,"Amazon.com, Inc.",2011.0,1899235.0,74490399.0,Answer,Brian Olsavsky,,Executives,4,"No. I would not isolate it to any one set of customers or products. I think it's been pretty broad-based. And it's kind of the combination of a lot of work on adding new products and features, adding to our sales and marketing teams and having better penetration in enterprise customers and hitting a lot of varied and different industries. So I think that's what you're seeing. We feel that our product set is -- leads the market, and we add to it at a quicker pace than our competition. So actually, the gap on capacity and features is growing as we speak. 
We also think that there's a real network effect when you use AWS with the millions of active customers and tens of thousands of global partners. And we continue to expand. We're now in 69 availability zones across 22 geographic regions. So I think it's the combination of increased sales support, more and better products that hit customers' needs and also the geographic expansion is what you're seeing.",171
18749.0,"Amazon.com, Inc., Q4 2019 Earnings Call, Jan 30, 2020",2020-01-30,48.0,Earnings Calls,"Amazon.com, Inc.",2011.0,1899235.0,74490400.0,Question and Answer Operator Message,Operator,,Operator,5,Our next question comes from the line of Colin Sebastian with Robert W. Baird.,14
18749.0,"Amazon.com, Inc., Q4 2019 Earnings Call, Jan 30, 2020",2020-01-30,48.0,Earnings Calls,"Amazon.com, Inc.",2011.0,1899235.0,74490401.0,Question,Colin Sebastian,,Analysts,6,"Was just hoping you guys could disaggregate a bit the strength in seller services, how much of that was third-party marketplace commission specifically? And are you seeing more of an uptick in some of the other contents and services?",39
18749.0,"Amazon.com, Inc., Q4 2019 Earnings Call, Jan 30, 2020",2020-01-30,48.0,Earnings Calls,"Amazon.com, Inc.",2011.0,1899235.0,74490402.0,Answer,Brian Olsavsky,,Executives,7,"On seller services, I would say it was just a very strong quarter, if that's what you're referring to, 31% growth in revenue. It was strong on a unit basis. But -- and as you said, there's probably additional strength in FBA, which has higher fee set than MFN does. So -- but in general, if you step away, I think what you're seeing is more and more participation of third-party sellers in our 1-day delivery program as we move through the year. That was particularly strong in Q4, and I think you'll see that more as we move into 2020.",101
18749.0,"Amazon.com, Inc., Q4 2019 Earnings Call, Jan 30, 2020",2020-01-30,48.0,Earnings Calls,"Amazon.com, Inc.",2011.0,1899235.0,74490403.0,Question and Answer Operator Message,Operator,,Operator,8,Our next question comes from the line of Justin Post with Bank of America.,14
18749.0,"Amazon.com, Inc., Q4 2019 Earnings Call, Jan 30, 2020",2020-01-30,48.0,Earnings Calls,"Amazon.com, Inc.",2011.0,1899235.0,74490404.0,Question,Justin Post,,Analysts,9,"Just wondering if you could go high level, what drove upside to your guidance on revenue in the quarter on the retail side. Anything there that you'd really call out? And then on the AWS investments, obviously, you just talked about investments starting in 3Q. Where are you in that investment? Your margins are still below peak. Where are you kind of in that investment cycle?",66
